pair_id,conversation_hash,condition,label,source,theme,fold,score,length_only_score,text_chars
3e675a241b4058f4c41292a112b62ae1aacd566ee17b68f169305f3f1de75ad8,41bb1f30b62775b69e19059f38908eb260794b946af87a3907fe089c6e9a5b99,delusion,1,sharechat_grok,grandiose,2,0.9100968241691588,0.6951968445082667,1028
3eb3a96becc9d17fc95e9b0b98d811daa34dceca43fe59988d4f61d6042e6c1e,071c12708e3e230f59fe46e0d10ae96fd8cc5b06494bea123d2a44ebfb2e7ee6,delusion,1,sharechat_grok,mixed,3,0.9360243678092957,0.6921832046870958,643
3fa181f8f74c949f36bdbca87921e1c01e3b1838a3fd493dc70515c94379c2e4,54f7f1c2d7b9fa3c35a33243fb897b65e9d58f6695360f316c77452c22dd6a91,delusion,1,sharechat_chatgpt,bizarre,1,0.6659684777259827,0.5367057698782233,279
3fc6b6398c376b97582710937a981aaf8e7003ae6a9e3fe14f9d795f62cd5484,a8d353ec737c27202d754a82960699beb575344f32d3b37fc0b296f14a5ed417,delusion,1,sharechat_grok,somatic,0,0.9135735630989076,0.8025608858853603,1130
401ba8ee80fdcabf30ef550110932eeca45882775346fd19b0d769d7ce6292f8,f51e68ce14a0acf27098a70d48adf0bf2432871628a5700f3d1a3da2943ed257,delusion,1,wildchat_full,grandiose,1,0.8237473368644714,0.384996611025985,145
40e6901767c629d23eed2daf48fa75f255cfb92a986aad01a1ab155eaa800d08,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,bizarre,3,0.9703062176704408,0.804069460230215,1383
40f983e49cd8b6dbdf3d5a378eb2eb3927304f016e9db9a9fc701d427572ab3e,72aae325ff34ec33ff7ea4dbeb0909c39f0947c69a4e1b9428afa2da74d51e94,delusion,1,sharechat_chatgpt,persecutory,3,0.8998677134513855,0.6319561968730724,456
41411647c2c7092d7c7a8faee9f171ef58412f9573b04642ded6777441b7b6e2,0e35dd99be95ef189b5666d146724d148fb6b2c91a1bbd90eac8809c24251b99,delusion,1,sharechat_chatgpt,grandiose,2,0.8011106848716736,0.4827169169478446,287
41aaa8aae3ff39fd497ae27c65dd20c9932e5d9619912584343408fa66d30dea,e4db54ccc98263601152b06f91c1ee13916ef3bed9729fc086db0f611b5a2c9b,delusion,1,sharechat_chatgpt,persecutory,2,0.7109479308128357,0.4464842867309738,233
4229a7e622499dcc3df76c2fe8049d63b4454ac62570e869b01ff564b4119df6,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,persecutory,2,0.8765321969985962,0.6156746948988889,621
42663d9017b47727ffece9463f59081cc3cb9b7c128698885236638da0b9caca,bf23a4f927d695ba6f75c65f30d68a488b11a0b9aff662a8a2b0c02a3747c945,delusion,1,sharechat_grok,grandiose,1,0.9259886741638184,0.7647124530103951,833
426c33cbbfc0e1048112ee3e6d24f28e338d20bfd857db8e69c2218645226391,aae287cba514ee16dea7cf482769f2b13b3a8fc027758cd384cedb32a89db1b4,delusion,1,sharechat_chatgpt,persecutory,2,0.450207382440567,0.3987167672778188,176
4304aae2eb6063ae09ee5240554effa846e2a5e299a629f014418a32fc946424,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,grandiose,2,0.6935144662857056,0.4434957407043317,229
434b33273caa97212b29bbf4f18ac2feaa35801ca2407c90c202d250dfa58a44,36c8ac70aa1e3d020c32266b5e2c3e292a33e8d0de90ef1d8405c39c957f7758,delusion,1,wildchat_full,bizarre,0,0.6301179528236389,0.3425804658749736,108
439c46821083d849dd684fd70546d647eed474476ddde7dd129cec0b09587ba6,2a127a820c261925dd668d32de09e6fd28daa0caf13b54766abe786bdc07d7b3,delusion,1,sharechat_chatgpt,persecutory,0,0.5339017510414124,0.3844963125601924,133
44abd38fa7fa9c8dff2aea92cb30cafad75c977724c13504473f2e08ff09ea26,eaa418f7dfbd8f36e2a97da6ba39addc3ea94129f907b673aaa2e612d395895d,delusion,1,sharechat_chatgpt,unclear_or_no_delusional_theme,3,0.5449969172477722,0.6000821489542914,384
4531131d5f0e05f172c9840c501f23e2c05bc2cecb53ca6eaaedac0de74e5e9d,db1b069832510f51e09ef667663ca329c089c91cebc07ae2f01322f0a76017b0,delusion,1,sharechat_chatgpt,grandiose,3,0.8639442920684814,0.5873480023538045,359
4534387eb3adf8834f63101dd45e927f8d329c27bfd92030aaf640e6bdaf2aa1,00f36e49d8056a510821da0911bbf85acf659a8e1f4b8e9149bccfc7b46ee1eb,delusion,1,sharechat_chatgpt,persecutory,0,0.3920413851737976,0.7835287649970684,990
455dc75ed523bd15903bf03121f9a3dac847fb1e29d34a37105e1469219928d4,49b84bd44297f0fe425bb23425aa0b4d836be249032838a939358952aedaed6a,delusion,1,sharechat_chatgpt,persecutory,2,0.5152244567871094,0.75451262819425,1573
458f2f5b5148b5b2f1b07d20643088a47b896fb996cbe963cfa0bf0a8d05277d,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,grandiose,2,0.3036224842071533,0.5174126401205172,350
46cb974f7b58c2e2a4dd1aeeefbc5f77d084eed5c183a7ba7b5009f4ad97cd92,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,persecutory,2,0.8806767463684082,0.7269813152386131,1282
4723717d1f1a8501e6bf4af51489ecb4dc244d2cca94c0c01054fc951ac355d5,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,persecutory,3,0.9790571928024292,0.8414868433651864,1919
47fa3a58c2d8dcfe8ce8947bcd30d154a2cd5e8d74f1b2e3ff8017ad54a1ecac,349898502f168e220ae674d29302f6f0534bf1f6af10bd7b4c880e47342d2347,delusion,1,sharechat_chatgpt,grandiose,1,0.9002799987792969,0.6142262655716135,391
4832809f8900549b9883a21506e96a15a365bf9f6efb5ab9e3e8801e8dfa9476,e11ff3e50925730815279471a4d38b2114414610bfe4febb82791003f067661e,delusion,1,sharechat_chatgpt,persecutory,3,0.8442901968955994,0.7477276448145593,914
48811d84af31b4272b96def0e3f26d8cf64e4a499afdb067f56be21237435685,21c601e4b8feaae6ae6f6dbae313c915cf4c875b7c4c4c323819bebcab92c647,delusion,1,sharechat_chatgpt,grandiose,3,0.7161928415298462,0.5157764064425703,248
48b31286f22de30b4effcd594ee79496dba600265d15d9a7e03ccb77371f4353,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,grandiose,2,0.9525367021560668,0.4294292194682506,211
4901db2e055c4bd1441cd71b2d0acd72d98964e8f1ccdc11ce5be67e4ef063fb,19491a7af1002768e45ad3fd8f691d016212a3aea5009330c10623331643e6a9,delusion,1,wildchat_full,religious_or_spiritual,0,0.833477258682251,0.2864872915797274,80
4ad879ebe7780728418021f66732f748d7591f1a1e906bbf67765de956018db4,d22528722d88bad7bbad565416afc560728945713df3c8edff4c1492e9fca638,delusion,1,wildchat_full,persecutory,2,0.124761052429676,0.3948770649124175,172
4afddde603a768b14360b7d561c0a24f67a4f45e9335e32e3a73e9e0afd5afbe,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,delusion,1,sharechat_chatgpt,grandiose,0,0.799488365650177,0.85881705996118,1789
4c32ecbf454b2a36ea6b65df84a1aa0fdf5a35e07cbccd1afa6ecfe659d37507,776c874584d767cd11ff08a35df05454964a42c13bdbb713bc674b08a536cc7d,delusion,1,sharechat_grok,persecutory,0,0.6814486384391785,0.4449264794707669,177
4c54bd3cb5b2b1207ae36c6c84b4dbfc979b87ed5b40c722eb7f8b44e0295f3f,c5976c303442b70664780a6ece29777de982b42b8e4754cc0139f2c68255dff1,delusion,1,sharechat_grok,bizarre,4,0.9003833532333374,0.6654483660180126,507
4c85f3de00a6964beac90b2a1863a418ea906820bab63b226f5d4de8a936efc8,cdb9e860c73bc23e1684f3d4b5b640ae585f4b6acdf80b756bfe1ebd7d1b4113,delusion,1,sharechat_chatgpt,grandiose,4,0.9328166842460632,0.8005504257585891,1144
4ce6fb75f705986708d9555162b8bc3935d07d95517c261a0280f6e49b76c764,0dc1cb33bebff4a24b231d3fc5f560fe3e5137bef1ceea0a4d2bf1e27c3c939c,delusion,1,sharechat_chatgpt,mixed,4,0.7402873635292053,0.517046418097783,247
4d513771773a2aa1d6b1fc54d111dff1f1001d69b3525e70f0e3eff3883e7a49,c0e0b5ae5c20ad411548b0cbed8fd90930db0725283aef72eda6c7c814e25327,delusion,1,sharechat_chatgpt,thought_insertion,1,0.9171678423881532,0.5071399470180669,246
4daa98c9e326968be502bee6427299fb23834df12668d2f58a8adcb5489a2874,e6ae88a4c8a57a1c0298a81417d42c9039e425338447aa7329894ee03ea6229d,delusion,1,sharechat_chatgpt,persecutory,2,0.9316846132278442,0.7841266272136957,1996
4f0276a7aac0efee135f2c9632d74cce4be15276ac1f18172ad27a84a27a89fd,7adb7433d71c3e3af99857361a9ee6de10358ce8c7bd67602b3292488e08c752,delusion,1,sharechat_chatgpt,religious_or_spiritual,2,0.961206555366516,0.6582959777010525,808
500b3ed267058dbe4befcf086a354c6292e1cb6ff9394346b2ea92818aaf3a68,00ca588a2b3458d676d9c582bea9fc120b32f0f68cf0b2161568fc73c15e46e6,delusion,1,sharechat_chatgpt,grandiose,3,0.7969245314598083,0.6619167413941239,539
500cd124b1005ebe318dd0d9ac53a7fe047c8299b21105fbde6ea1ae19533168,1aab3d95b86c4317044ce9ccce194d3b8400ffc2ee5c54bc61d03862c44f04b9,delusion,1,sharechat_chatgpt,bizarre,1,0.6924766302108765,0.544132411025252,288
505059f3e862b466d77a2612902a9fed353cce92e0ef0ab2c1f421e615d8cc7e,1722c192edaeabf0ce69853b85215cb368e19e00538f9902d073581eec6c2cd8,delusion,1,sharechat_chatgpt,grandiose,2,0.9744651317596436,0.83571543843096,3226
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,delusion,1,sharechat_chatgpt,bizarre,4,0.5351203680038452,0.6133758531245919,390
5118f3ba1e77a995f2744ecb0d3bff74f15318cf498f5cd85237136398ec393f,cde4d4b0002a55fe4bd9c151cb4a81b7eeaad5fe1a295dcb5db47e46de25e320,delusion,1,sharechat_chatgpt,religious_or_spiritual,4,0.9492919445037842,0.6885164601833498,573
520502f4f5e64e3b9842e35772d6801b259b395103e3e4f75765ade96a00b61c,b21a2dbfd9b5df164ab086099c32daed1706c6fe97e3764cd9807d72b443bec7,delusion,1,sharechat_chatgpt,mixed,3,0.8355470895767212,0.6486022557599324,500
532b10c7c62fd7d91a12f520d4752116174e8bf4608dc075710ccc8119df5c08,212ea7a887dda77ad32916fc1a78d955ce066dcdd959fb9333bf0b72b4dad367,delusion,1,sharechat_chatgpt,bizarre,2,0.7858585715293884,0.5475069648239635,416
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,delusion,1,sharechat_chatgpt,grandiose,0,0.9774155020713806,0.7750679197944416,936
53f402b7a5bd6912bd788902549c32f1769e59b5593e224e762dd25d7d45e7da,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,delusion,1,sharechat_chatgpt,grandiose,0,0.806128203868866,0.6577946207137948,481
544b4e3101b938e01b82349b162ce4056efc800e0f917b84bee8b3b874df3b32,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,persecutory,2,0.4308751225471496,0.6294033968088519,675
557617e5d1f72d08fd493fd716be35f9285ce8fe0dbcd2412bd5385d9d569607,1722c192edaeabf0ce69853b85215cb368e19e00538f9902d073581eec6c2cd8,delusion,1,sharechat_chatgpt,religious_or_spiritual,2,0.6702191233634949,0.4701175222591398,267
55c8581b13e884f4438293794fdbdd74c5c5cad7cb8ee5fb912734c85b13c599,d22d3dc86228b51dcde099c9fa12f550572bebda60b372bb1662b2983205a3ba,delusion,1,sharechat_chatgpt,bizarre,1,0.8816338181495667,0.8620832881338232,1665
56b5d23e26a1dbd9732f9c5f68a6345227e34a7d2f7acab7e188f4979507be60,571409a858953891f26710c7ab67e488c5227304b6ffb37302afde8f70c9887f,delusion,1,sharechat_gemini,grandiose,1,0.6326249241828918,0.5729141442141835,326
57a8646ebe310eb534e5debbd991f16d18ea56195ff0356d4038c27c047cbc8c,1a26d873850f3db66f8ceb88b41cdb7c821290b41b6beee946ae01af2ec58cc9,delusion,1,sharechat_chatgpt,grandiose,2,0.6436495780944824,0.5572172293163343,440
589fb3f88f27e2479cb65fc9abc6540ab19ebdbf9ff1cc741995aedf961aacf2,e27f63cda7cf0d3dbc96e48b542b2877d7ae44bfbee1d09956698dca8fe08942,delusion,1,sharechat_chatgpt,persecutory,4,0.8890942931175232,0.6825830741903427,555
59288da02f91ebb7b742b8c153be43edba2c15576384e5b57010ca77097e54e8,212ea7a887dda77ad32916fc1a78d955ce066dcdd959fb9333bf0b72b4dad367,delusion,1,sharechat_chatgpt,thought_broadcasting,2,0.8682977557182312,0.464822832835849,259
594a4d3b1242351631737dfbec3e6cb5e1fe2b15ad21ed540abfaf1551a3fd54,51bfec7997d521975d04a78457fea4adf00b4ffc3c1a430d381986b5be212609,delusion,1,sharechat_chatgpt,bizarre,1,0.253641277551651,0.5246317012406407,265
59fabbe0411c2c8cb2177cb8a52a1e6ad5f1cb2bf8da9cee523f058132b740f2,63aec3d4324a5090ed53c27bb76402f7282a4060434f306a24ce60a83ea6dda8,delusion,1,wildchat_full,thought_insertion,2,0.5070946216583252,0.2588587297243849,70
5b3f2895907bce8a464b44a9b2404bf3b21e8769f3ffd40631fec43983dedceb,663c1cb23a6e892b2111be5a1007131f3e80198d47cf2fd8451d99985ba3f62a,delusion,1,wildchat_full,thought_broadcasting,2,0.833413302898407,0.1694365206948148,32
5cad0f4774dbf22ce549a15e713b389aee47a9004e15200d2475651185b03c1f,014546bb04f4acc7a2f6678cea0e35b54cbc35e956a4115b287555e885d2360f,delusion,1,wildchat_full,grandiose,0,0.900931477546692,0.3875794321423738,135
5cb1056a6bb8de789053f3dd1ea25fcc3a53407cc7d16abd3fbcb9e574a1df43,dfc60f4f578a902de8ecb0866585a81324211cfa279d8837a6740de7a5cd1c54,delusion,1,sharechat_chatgpt,persecutory,1,0.7253172397613525,0.6130800512090427,389
5cb3504c3a5b9be4b3123e6a0b36d4cf27da1d38ed9633fc847b447db37e9080,4d002d756ac24b0eceaad2135cb8c99f0a803ab9e37e7ba048fb3cfcb276f67a,delusion,1,wildchat_full,persecutory,3,0.5925316214561462,0.7593779582060037,990
5cfb8039ff183b6af0867c4ef95bd96f4e5b26e663931597ac5bfd11696181fe,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,grandiose,3,0.9439676403999328,0.6408901419383184,479
5d45c26af415b058c9bf0ff5d9982604e44dd20444e80e0cf40e5aa3dd233b69,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,persecutory,2,0.8715696930885315,0.5855319844958039,519
5f00527d16a132e525a50eb9cdcff92fd6d6cd0461530f6dc5f83724a6b9b32a,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,mixed,2,0.9469398856163024,0.6533233241480093,783
5fc9522120835bfe677e43ed59321e4d47480b459775d601660f3348ddfd337f,e9c1dad152dadb38631c14f933af47b74ab4cadb36ce440d39344832844e09f1,delusion,1,sharechat_chatgpt,referential,2,0.9251853823661804,0.5462512680252442,413
602fa7d7eb9e5eebce9453eeef1fd1e48af08fee205058e04bb6e213fe9c542f,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,grandiose,2,0.937925100326538,0.7012506606147605,1071
60cbe87c699262953889af63a6fa3f28ebfa602306d52ae44a4e421f405f087e,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,thought_insertion,2,0.9401943683624268,0.5198909161069953,355
625c39ef78123e252ec647f9dc297d9f05ce81f9bc812752e9d45b84d52787ed,212ea7a887dda77ad32916fc1a78d955ce066dcdd959fb9333bf0b72b4dad367,delusion,1,sharechat_chatgpt,bizarre,2,0.8719281554222107,0.4244993930877186,205
63209ccdc9de892cc3415c98929c436cd718b79b42cba1b58a32918c67469ef1,1d9ed9a8c0ca895adeb84a645860e42061f2e85065a264672c9bad0d44d42ca5,delusion,1,sharechat_claude,somatic,2,0.8331769704818726,0.4278000211012389,209
63417aed3d93c2bac15dde40b465d9d28e82464cf527521f284c0240a1e475c6,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,delusion,1,sharechat_chatgpt,grandiose,2,0.8639256954193115,0.6129796298357862,611
63ea387539b3eeda74f707a23b1c8e6d4d27c517a198a4f82bef8d739a416f56,59fab7a0a8df35cb0de377bf3733c38def9ba9ca9b7ea0e1f9cf28a23763ad83,delusion,1,sharechat_chatgpt,bizarre,0,0.5907483696937561,0.5604481165336131,301
6408ccf854e74b4095527dcb0abe36d6884607c4ebaf3bb3d9aa66f8dbf41ebd,cb7256aa62a32ebe379b965c177e1f70786d49ea7b42f2377134a447a04f4ee4,delusion,1,wildchat_full,persecutory,0,0.8884525299072266,0.9004374701436161,2811
6648e9dcef66d69e113f027b860d0035f5ace22fe9d4d46476ae0840577f2cc4,df69509c0c6a18c37cc74007c192e7a2251b8ac2dea76cb8f26bb44a1894fc15,delusion,1,wildchat_full,unclear_or_no_delusional_theme,3,0.3746565580368042,0.5141924538017387,246
66f90060221702e7ac1184ff8851181172ff272740d61629e7b1a754b676720b,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,persecutory,2,0.936772882938385,0.6991746852291334,1056
67e97ebe3fd4caad1161910d7884e5beb737b5649500f28d0492cbbefbc637a3,dff72c27f832d5ea60dfb44407f1990daf1101aae734caf71ceb52f3896fd568,delusion,1,sharechat_chatgpt,persecutory,3,0.829790472984314,0.830376987299451,1731
681886309f88657c008d4b2c8f3d604e0b2223d084ab68de8f15a55dcb2d0423,8f2cdaf53a2188a0591a30c7e87817c9af0637d1b0e3049d7a838c7580de34a3,delusion,1,wildchat_full,bizarre,3,0.8606429696083069,0.4510524137904551,178
68b81d81fd828acf3b659b5e1226e5ad52d9e783b91198f14c5a46330dd73dc0,7adb7433d71c3e3af99857361a9ee6de10358ce8c7bd67602b3292488e08c752,delusion,1,sharechat_chatgpt,grandiose,2,0.9304888248443604,0.4898738653617305,299
68f8cc6e8250b2e1e86090d01b3ce073c358df740d64e895aa13c4f1d220d92b,a8d4d4f5780f0dbb1528d2f466dfde3a9b0aeca9e2412c7922ee7c287ee5a4bd,delusion,1,sharechat_chatgpt,grandiose,3,0.8083606362342834,0.6053862828850237,395
6912efb1756be042bf7fa9d30781c3cf1743848be4de56dac9c63adfdbc25834,1e46e9ecde4c300859b1d944ce6f9fdbe880eaf5e250ca4fe346cb0e08419b9c,delusion,1,wildchat_full,religious_or_spiritual,0,0.8403236269950867,0.8123392472714739,1214
693ce1dd8fbd9b27f4a7e22c1000584794cc1b98e447e54531fe4e6c502bb488,ba5c4eb72eba81d1192ab01c8c39489b6256969d4e379936a7eeb275d5fd0dca,delusion,1,sharechat_chatgpt,persecutory,0,0.5656685829162598,0.3119102184925754,92
69cfdcbfb49e3c595b92938a43f9dccc8c73248e0265b53dcb2b0fa4eea3fb72,e4db54ccc98263601152b06f91c1ee13916ef3bed9729fc086db0f611b5a2c9b,delusion,1,sharechat_chatgpt,persecutory,2,0.7120562791824341,0.634397402707418,696
6c4b3239ab87ca5f78dfbd51b8d7208c5868aebf05ad562652bc22491dee5327,db0e7e773ea61196a048474f24883ff962ccc986a607b29932e387916c511b7b,delusion,1,sharechat_chatgpt,bizarre,0,0.6600202322006226,0.665394665636388,500
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,delusion,1,sharechat_chatgpt,persecutory,2,0.7221975922584534,0.3541330089447536,134
6cc0faa16e49b5e493a79070f5ed47b5f7432a178b347d2c685a8b64d2f6d85a,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,thought_insertion,2,0.9758331179618835,0.7471355471771506,1487
6d95c58ed1f64f2d0537f353226ab93d8644a7db811218d6a3efce48e39ec9c6,1aab3d95b86c4317044ce9ccce194d3b8400ffc2ee5c54bc61d03862c44f04b9,delusion,1,sharechat_chatgpt,persecutory,1,0.794204831123352,0.5879004574865827,348
6dc6f249f2b603d4a889ce41d9699f9ed4f2469953116664b97a2b0e82d7a886,b20ac72d121c98894a0fa5f96bb0ba9003db7a3594e4b0563e42818427fcb8f4,delusion,1,sharechat_chatgpt,grandiose,1,0.8898249268531799,0.4561939292886807,198
6ea39edaea2c2ccf5dc337983669c6360a1a609ff89a2078420be4d36161dc71,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,grandiose,3,0.9878262877464294,0.7815027072877746,1161
6eb696693e394931e36a4caf1de652412d45afaf0d83f1c901fd02a6e55e49ff,b16658bdd6d483e5bb538b3d565d5edf521cdf8cbbf39ba455d0ecec4d5bb63c,delusion,1,wildchat_full,bizarre,1,0.8275622725486755,0.4013756236468475,156
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,delusion,1,sharechat_chatgpt,religious_or_spiritual,2,0.9486467242240906,0.6353283974484547,700
6f5eeb593f9f85ff967bc7d0d9d81aedee80346b2b914a9647f865183bc7d345,ca9b1bc256d5254e3e385c8c7613fcd773f741a7bb2d67715041e5aab656e9bf,delusion,1,sharechat_grok,bizarre,0,0.9056464433670044,0.5968462410563147,357
700618221e63f9bc59f9158ca89b557d0bab1453c3026857c24b933d0f86a2bf,ed98db19b8a5b75211c885eeefa3d1b40182fcf37ec8249921ab32b9ec14149c,delusion,1,sharechat_chatgpt,bizarre,2,0.7530083656311035,0.7012506606147605,1071
707eadf4ba700312a8f2c2cbd296c2ea6211a25941027a271942887fedc9df5c,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,delusion,1,sharechat_chatgpt,grandiose,2,0.890763521194458,0.676280816163204,907
70b3bf0647480cad5dec8273cf780fa689c4ea5b5198ec1ddb7adba8ba53b558,493bf469eb8745782aee21d0626d14653e98891fd354c6f4228c0332a084d91d,delusion,1,sharechat_chatgpt,unclear_or_no_delusional_theme,4,0.5077885389328003,0.9484226220883704,6666
70d6bc23ae895580527ba17194f95bc62f6fb29e8fe5be322cf92a85e35b872a,95460580b3914bb0d202a209253ba42ca311fd30f94f33fa7fd831902e7c097e,delusion,1,sharechat_chatgpt,unclear_or_no_delusional_theme,1,0.2827096283435821,0.9489177709263764,5273
7165645d129296e25f390a7852f5cc2fd51c936e493b420fe9371452299959d3,aa5f24d90be3e8a2dab1a179f986b5c2631c33561d2a66e8f97c5eb44c7f134a,delusion,1,sharechat_chatgpt,grandiose,2,0.939770519733429,0.5081823105078388,332
71bc30336717f7f6d5d1bb212f4561bcc453fd2f6111b0c9573358743542b851,ddb1f67aec4fb0e256c2adb3b6ce2fd0c161960a88d1f2897a31a029dfb220f8,delusion,1,sharechat_chatgpt,persecutory,1,0.4027171432971954,0.3865253413758261,146
71e3b8e497cb9c6462a21cf5a092cbe00ceaf13ceb27725fe2ab8baf6e291fa6,a8d4d4f5780f0dbb1528d2f466dfde3a9b0aeca9e2412c7922ee7c287ee5a4bd,delusion,1,sharechat_chatgpt,persecutory,3,0.544714093208313,0.5623004878573131,315
73b6c27f8a39bd1df7d3d8d2d027ea719b138274fae2fb40e85ce8664c354229,a9c62de3f6529034c5370382a2013df5ed28f2bb1ac2b0e6d5d2093360442413,delusion,1,wildchat_full,religious_or_spiritual,0,0.970367670059204,0.6471914041920885,456
746b82feb3c3b313042168e5ae276573f3857548425778b5f95e36d673731138,6152e89980b46c5e9b1c062da8f6bc188dca2144e08198406b39e3b9501a0c80,delusion,1,sharechat_chatgpt,mixed,3,0.6858646869659424,0.8326433408307866,1767
74a4f579b8b8854fdfc4d66588193fe777ddc2d1be2d298bd93df4980ed44d9f,a600c105b88655641163f9126c7228205e0072b52ba1b9862fb691b9c1be2aba,delusion,1,sharechat_chatgpt,referential,4,0.9603546857833862,0.7528504359526621,831
74b24d2bcc51c093a58c9062b5bab3c016d52b3bcad16becb5381a123bbdfd77,212ea7a887dda77ad32916fc1a78d955ce066dcdd959fb9333bf0b72b4dad367,delusion,1,sharechat_chatgpt,grandiose,2,0.6815276741981506,0.4358102009118053,219
74d90a9ab942567a7e640188c75e0577a6fa715729ad2165f596aab2fd6ccead,857f4e697c938cf3266d201862c8e0861f2c92895e0a18a6fbcdab7e23519ea5,delusion,1,sharechat_chatgpt,grandiose,0,0.859052300453186,0.7833783724516084,989
78cf611c3e5b40389962614be1e186cb39c8dc9126aeb39c5f4b7aa76519771b,daa9124ecc19633d5582f2f8a8b4fdecd76753c94763dc5a7798e9e99ad992c1,delusion,1,sharechat_chatgpt,religious_or_spiritual,2,0.8205683827400208,0.5483387552145355,418
793c47dbeb2bafaf701dddfc8658aad262b8eadcc099e4ec3ac46944f477fd90,8320c397f0c86a1befa030c4f1c369623aec1d3c11f0bc1c749e65c757f8ee4c,delusion,1,wildchat_full,bizarre,2,0.4997314512729645,0.4133633328180217,192
795f2596c0921fd792c4815f4972c106def926413e236c36014722a638bb4dc3,f6a63cc9f727b4bb5fc3420e96ade64052da18958557facdb33e1b06482614c5,delusion,1,sharechat_chatgpt,persecutory,4,0.8142392039299011,0.6240372917694508,411
79b858ed9c5faa96038fd4311790f31371b3851db1063865d53f26710e423b20,cf52e6f5e5cbb5267760ce334e88b19bd94437a10e67f2d251321890569dba6e,delusion,1,sharechat_gemini,persecutory,0,0.9226096868515016,0.5877711397939596,342
79f3f1e45efe5215170cd8e79387dfedb6ae64c6d480ba81d75463c9cf23b6ed,adbfc571fb7cdad50e0dcd332275442669772c18f8bd25cffebd5b07c3185a27,delusion,1,sharechat_chatgpt,grandiose,1,0.9464588761329652,0.5400377523998442,283
7b4ec09913ebd22804627953e9bf550676648c5a3b842fc16b808a4b8db3c60d,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,mixed,2,0.3865217864513397,0.4989891147858562,315
7bc3a1ab62589b5814b19105a0fdbd04f00dcbe8a9c0f09ea566779bb4d5af7e,0ff1a3231f6fc2af49df459df8ff9ae533e03792e6a7faedc82ab71f3f2e0ced,delusion,1,sharechat_chatgpt,grandiose,3,0.9502378702163696,0.6005715677751463,385
7ce1f8bdc5101b789b05208f86278948f2b86b8006809f81f1b8d61294a76544,49b84bd44297f0fe425bb23425aa0b4d836be249032838a939358952aedaed6a,delusion,1,sharechat_chatgpt,persecutory,2,0.660068154335022,0.696633196597545,1038
