pair_id,conversation_hash,source,theme,message_index,user_turn_index,n_user_turns,is_target,fold,score,text_chars
3dbb1d046f97043f78eff1bd92de4e6405090b6bda51da6cfb153310052ba246,b5abf4c7f1521917a7ccf1b37bca636cc8c0a603145fd0ab477180a77823c9d1,wildchat_full,religious_or_spiritual,4,2,4,False,0,0.4178701639175415,48
3dbb1d046f97043f78eff1bd92de4e6405090b6bda51da6cfb153310052ba246,b5abf4c7f1521917a7ccf1b37bca636cc8c0a603145fd0ab477180a77823c9d1,wildchat_full,religious_or_spiritual,6,3,4,True,0,0.7290647029876709,73
70b3bf0647480cad5dec8273cf780fa689c4ea5b5198ec1ddb7adba8ba53b558,493bf469eb8745782aee21d0626d14653e98891fd354c6f4228c0332a084d91d,sharechat_chatgpt,unclear_or_no_delusional_theme,0,0,1,True,4,0.522282063961029,6666
be03663e8f4db5bd173cb200bd8f669d8c687beb17dc817bd1c26f0c35ac5cc9,d0ece28f4f37a617e2828c7afba0d272bbd7947f8240d143e2deac5d67b50556,wildchat_full,religious_or_spiritual,0,0,1,True,0,0.8108046054840088,456
6648e9dcef66d69e113f027b860d0035f5ace22fe9d4d46476ae0840577f2cc4,df69509c0c6a18c37cc74007c192e7a2251b8ac2dea76cb8f26bb44a1894fc15,wildchat_full,unclear_or_no_delusional_theme,0,0,4,False,3,0.2033943682909011,89
6648e9dcef66d69e113f027b860d0035f5ace22fe9d4d46476ae0840577f2cc4,df69509c0c6a18c37cc74007c192e7a2251b8ac2dea76cb8f26bb44a1894fc15,wildchat_full,unclear_or_no_delusional_theme,2,1,4,False,3,0.2459308505058288,153
6648e9dcef66d69e113f027b860d0035f5ace22fe9d4d46476ae0840577f2cc4,df69509c0c6a18c37cc74007c192e7a2251b8ac2dea76cb8f26bb44a1894fc15,wildchat_full,unclear_or_no_delusional_theme,4,2,4,False,3,0.297281265258789,137
6648e9dcef66d69e113f027b860d0035f5ace22fe9d4d46476ae0840577f2cc4,df69509c0c6a18c37cc74007c192e7a2251b8ac2dea76cb8f26bb44a1894fc15,wildchat_full,unclear_or_no_delusional_theme,6,3,4,True,3,0.3544554412364959,246
c5f76328eecd0902bd245075221f85531998872fb59b62621c194cef665ffc02,8510c6939c513ab22b313f2b4ba6ecf69a13928f747a60a3bf6294627dab90e4,sharechat_chatgpt,persecutory,0,0,2,False,4,0.5112746953964233,13
c5f76328eecd0902bd245075221f85531998872fb59b62621c194cef665ffc02,8510c6939c513ab22b313f2b4ba6ecf69a13928f747a60a3bf6294627dab90e4,sharechat_chatgpt,persecutory,1,1,2,True,4,0.1766738891601562,243
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,0,0,41,False,2,0.5502091646194458,225
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,1,1,41,False,2,0.4155815243721008,268
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,2,2,41,False,2,0.28042072057724,251
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,3,3,41,False,2,0.3115502595901489,51
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,4,4,41,False,2,0.6780735850334167,158
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,5,5,41,False,2,0.7784155011177063,1091
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,6,6,41,False,2,0.5987944006919861,552
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,7,7,41,False,2,0.6316854953765869,1282
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,8,8,41,False,2,0.4363556802272796,596
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,9,9,41,False,2,0.7674545049667358,977
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,10,10,41,False,2,0.4657345712184906,128
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,11,11,41,False,2,0.7877815365791321,32
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,12,12,41,False,2,0.7134432196617126,58
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,13,13,41,False,2,0.3145932555198669,65
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,14,14,41,False,2,0.7029508948326111,879
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,15,15,41,False,2,0.7122294306755066,304
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,16,16,41,False,2,0.2902867496013641,51
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,17,17,41,False,2,0.801982045173645,68
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,18,18,41,False,2,0.4501073658466339,121
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,19,19,41,False,2,0.7994613647460938,126
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,20,20,41,False,2,0.7138543128967285,375
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,21,21,41,False,2,0.7386934757232666,1214
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,22,22,41,False,2,0.4540911912918091,1310
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,23,23,41,False,2,0.6931970119476318,101
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,24,24,41,False,2,0.6790321469306946,122
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,25,25,41,False,2,0.7079490423202515,484
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,26,26,41,False,2,0.4314945638179779,268
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,27,27,41,False,2,0.8177924752235413,351
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,28,28,41,False,2,0.5810937881469727,240
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,29,29,41,False,2,0.76414954662323,176
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,30,30,41,False,2,0.9228046536445618,6611
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,31,31,41,False,2,0.7025517225265503,71
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,32,32,41,False,2,0.5199885964393616,1747
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,33,33,41,False,2,0.2747545540332794,243
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,34,34,41,False,2,0.357664942741394,315
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,35,35,41,False,2,0.5800058841705322,969
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,36,36,41,False,2,0.6119645833969116,1938
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,37,37,41,False,2,0.8347200155258179,969
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,38,38,41,False,2,0.3854815661907196,86
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,39,39,41,False,2,0.4466995298862457,2895
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,40,40,41,True,2,0.6403332948684692,1003
9af100c43e57222af117dbe7d6f016fd893a121abdfe894d2de4a6a42adf2b36,3b16950fdfe68283f544ac725a5ea032b0a0f6f29a7d19b6f27950d092517c20,wildchat_full,grandiose,0,0,2,False,1,0.4492432475090027,47
9af100c43e57222af117dbe7d6f016fd893a121abdfe894d2de4a6a42adf2b36,3b16950fdfe68283f544ac725a5ea032b0a0f6f29a7d19b6f27950d092517c20,wildchat_full,grandiose,2,1,2,True,1,0.9111880660057068,115
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,0,0,26,False,2,0.7616615891456604,2031
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,1,1,26,False,2,0.5242903828620911,27
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,2,2,26,False,2,0.4266810715198517,8
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,3,3,26,False,2,0.3606067299842834,92
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,4,4,26,False,2,0.522031843662262,58
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,5,5,26,False,2,0.5117099285125732,196
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,6,6,26,False,2,0.5314846634864807,9
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,7,7,26,False,2,0.2999079823493957,229
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,8,8,26,False,2,0.209769532084465,46
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,9,9,26,False,2,0.3977643251419067,100
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,10,10,26,False,2,0.8571885228157043,2315
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,11,11,26,False,2,0.7147180438041687,106
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,12,12,26,False,2,0.7510524988174438,17946
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,13,13,26,False,2,0.3644364178180694,113
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,14,14,26,False,2,0.5548062920570374,10
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,15,15,26,False,2,0.8917372226715088,46
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,16,16,26,False,2,0.4680497050285339,17946
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,17,17,26,False,2,0.8149337768554688,114
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,18,18,26,False,2,0.7872617840766907,127
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,19,19,26,False,2,0.7479702234268188,201
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,20,20,26,False,2,0.5977386832237244,27
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,21,21,26,False,2,0.5773913264274597,27
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,22,22,26,False,2,0.4321453273296356,14
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,23,23,26,False,2,0.8135737180709839,38
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,24,24,26,False,2,0.7072575092315674,274
6c60acd34229d7e97f380606fc7091c925a2e240fb0fba3eb6a960d5b3448154,109f25b409dd4611c3811f257956ec12e090a9ac47bc6c6e81f7a6215d393f11,sharechat_chatgpt,persecutory,25,25,26,True,2,0.5310156941413879,134
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,sharechat_chatgpt,religious_or_spiritual,0,0,8,False,2,0.7466205954551697,199
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,sharechat_chatgpt,religious_or_spiritual,1,1,8,False,2,0.5165309309959412,268
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,sharechat_chatgpt,religious_or_spiritual,2,2,8,False,2,0.8373336791992188,1214
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,sharechat_chatgpt,religious_or_spiritual,3,3,8,False,2,0.6573335528373718,745
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,sharechat_chatgpt,religious_or_spiritual,4,4,8,False,2,0.7237929105758667,842
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,sharechat_chatgpt,religious_or_spiritual,5,5,8,False,2,0.9032832384109496,222
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,sharechat_chatgpt,religious_or_spiritual,6,6,8,False,2,0.8063136339187622,1441
6ee2ef72a5ecfebc9771f545e47723bed589e7515153947c25e1b058a240f462,81d115f86524dc10c3e377a1bfd7f41280cda09a8abee07885faddc4a6cf9a54,sharechat_chatgpt,religious_or_spiritual,7,7,8,True,2,0.7124553322792053,700
afac3c7434548839a1a1b26a6add9414147de4d07e57e74c1495905b63b0d0ca,aaf9201a278109647884e5486299a72293bcfc9feee0d6d7b2ef4d91aac4a7e8,sharechat_chatgpt,religious_or_spiritual,0,0,2,False,0,0.8115755319595337,97
afac3c7434548839a1a1b26a6add9414147de4d07e57e74c1495905b63b0d0ca,aaf9201a278109647884e5486299a72293bcfc9feee0d6d7b2ef4d91aac4a7e8,sharechat_chatgpt,religious_or_spiritual,1,1,2,True,0,0.8590737581253052,365
93840082d768e7ca75625602b54d3d664e1060c1aa8cc11c39c3493f82307df1,395ed0cfd3ddf45e7fc0190f0b80bd648fdf1612516bec61f53cebad9542ecc8,wildchat_full,thought_broadcasting,0,0,2,False,4,0.1874532401561737,51
93840082d768e7ca75625602b54d3d664e1060c1aa8cc11c39c3493f82307df1,395ed0cfd3ddf45e7fc0190f0b80bd648fdf1612516bec61f53cebad9542ecc8,wildchat_full,thought_broadcasting,2,1,2,True,4,0.3379633128643036,122
9a2ab2893a22a0bf844eb3da414b0fd5420959c7a1251c9e19230f9fcae909fd,4ee34adbb1f91d2e10c467a7aea5f88abd38ac0d7c56ab223d1669bdc3dbc8c1,sharechat_grok,persecutory,0,0,4,False,3,0.574423611164093,880
9a2ab2893a22a0bf844eb3da414b0fd5420959c7a1251c9e19230f9fcae909fd,4ee34adbb1f91d2e10c467a7aea5f88abd38ac0d7c56ab223d1669bdc3dbc8c1,sharechat_grok,persecutory,1,1,4,False,3,0.4462652802467346,667
9a2ab2893a22a0bf844eb3da414b0fd5420959c7a1251c9e19230f9fcae909fd,4ee34adbb1f91d2e10c467a7aea5f88abd38ac0d7c56ab223d1669bdc3dbc8c1,sharechat_grok,persecutory,2,2,4,False,3,0.3409543633460998,1017
9a2ab2893a22a0bf844eb3da414b0fd5420959c7a1251c9e19230f9fcae909fd,4ee34adbb1f91d2e10c467a7aea5f88abd38ac0d7c56ab223d1669bdc3dbc8c1,sharechat_grok,persecutory,3,3,4,True,3,0.4773308336734772,683
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,0,0,56,False,4,0.4753719866275787,65
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,1,1,56,False,4,0.6465082764625549,58
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,2,2,56,False,4,0.5957247018814087,69
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,3,3,56,False,4,0.8427024483680725,214
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,4,4,56,False,4,0.7464888095855713,238
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,5,5,56,False,4,0.7055466175079346,140
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,6,6,56,False,4,0.6517379879951477,316
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,7,7,56,False,4,0.6751359701156616,101
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,8,8,56,False,4,0.7726312279701233,299
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,9,9,56,False,4,0.7231737375259399,168
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,10,10,56,False,4,0.7793692946434021,269
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,11,11,56,False,4,0.723747193813324,20
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,12,12,56,False,4,0.8495966196060181,140
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,13,13,56,False,4,0.835395097732544,233
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,14,14,56,False,4,0.9425496459007264,256
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,15,15,56,False,4,0.843881368637085,219
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,16,16,56,False,4,0.6748296618461609,101
15c4503c64ca1e5c7630bb71645249b9cce933b774e80001dce0d7fcf42ad1b0,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,sharechat_chatgpt,thought_broadcasting,17,17,56,False,4,0.3054753243923187,90
