pair_id,conversation_hash,condition,label,source,theme,language,fold,score,text_chars
3fa181f8f74c949f36bdbca87921e1c01e3b1838a3fd493dc70515c94379c2e4,54f7f1c2d7b9fa3c35a33243fb897b65e9d58f6695360f316c77452c22dd6a91,delusion,1,sharechat_chatgpt,bizarre,ENGLISH,1,0.7459399700164795,279
3fa181f8f74c949f36bdbca87921e1c01e3b1838a3fd493dc70515c94379c2e4,54f7f1c2d7b9fa3c35a33243fb897b65e9d58f6695360f316c77452c22dd6a91,grounded_control,0,sharechat_chatgpt,bizarre,ENGLISH,1,0.6346346139907837,284
3fc6b6398c376b97582710937a981aaf8e7003ae6a9e3fe14f9d795f62cd5484,a8d353ec737c27202d754a82960699beb575344f32d3b37fc0b296f14a5ed417,delusion,1,sharechat_grok,somatic,ENGLISH,0,0.4364739656448364,1130
3fc6b6398c376b97582710937a981aaf8e7003ae6a9e3fe14f9d795f62cd5484,a8d353ec737c27202d754a82960699beb575344f32d3b37fc0b296f14a5ed417,grounded_control,0,sharechat_grok,somatic,ENGLISH,0,0.1632344424724578,1150
401ba8ee80fdcabf30ef550110932eeca45882775346fd19b0d769d7ce6292f8,f51e68ce14a0acf27098a70d48adf0bf2432871628a5700f3d1a3da2943ed257,delusion,1,wildchat_full,grandiose,ENGLISH,1,0.9032071828842164,145
401ba8ee80fdcabf30ef550110932eeca45882775346fd19b0d769d7ce6292f8,f51e68ce14a0acf27098a70d48adf0bf2432871628a5700f3d1a3da2943ed257,grounded_control,0,wildchat_full,grandiose,ENGLISH,1,0.5606520175933838,185
40e6901767c629d23eed2daf48fa75f255cfb92a986aad01a1ab155eaa800d08,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,bizarre,ENGLISH,3,0.6889210939407349,1383
40e6901767c629d23eed2daf48fa75f255cfb92a986aad01a1ab155eaa800d08,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,grounded_control,0,sharechat_chatgpt,bizarre,ENGLISH,3,0.1833564192056656,778
40f983e49cd8b6dbdf3d5a378eb2eb3927304f016e9db9a9fc701d427572ab3e,72aae325ff34ec33ff7ea4dbeb0909c39f0947c69a4e1b9428afa2da74d51e94,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,3,0.7749427556991577,456
40f983e49cd8b6dbdf3d5a378eb2eb3927304f016e9db9a9fc701d427572ab3e,72aae325ff34ec33ff7ea4dbeb0909c39f0947c69a4e1b9428afa2da74d51e94,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,3,0.0888902842998504,676
41411647c2c7092d7c7a8faee9f171ef58412f9573b04642ded6777441b7b6e2,0e35dd99be95ef189b5666d146724d148fb6b2c91a1bbd90eac8809c24251b99,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,2,0.4262225925922394,287
41411647c2c7092d7c7a8faee9f171ef58412f9573b04642ded6777441b7b6e2,0e35dd99be95ef189b5666d146724d148fb6b2c91a1bbd90eac8809c24251b99,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,2,0.1605784744024276,291
41aaa8aae3ff39fd497ae27c65dd20c9932e5d9619912584343408fa66d30dea,e4db54ccc98263601152b06f91c1ee13916ef3bed9729fc086db0f611b5a2c9b,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,2,0.7830349206924438,233
41aaa8aae3ff39fd497ae27c65dd20c9932e5d9619912584343408fa66d30dea,e4db54ccc98263601152b06f91c1ee13916ef3bed9729fc086db0f611b5a2c9b,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,2,0.2757801115512848,271
4229a7e622499dcc3df76c2fe8049d63b4454ac62570e869b01ff564b4119df6,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,2,0.7150911092758179,621
4229a7e622499dcc3df76c2fe8049d63b4454ac62570e869b01ff564b4119df6,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,2,0.0780199691653251,522
42663d9017b47727ffece9463f59081cc3cb9b7c128698885236638da0b9caca,bf23a4f927d695ba6f75c65f30d68a488b11a0b9aff662a8a2b0c02a3747c945,delusion,1,sharechat_grok,grandiose,ENGLISH,1,0.7333095669746399,833
42663d9017b47727ffece9463f59081cc3cb9b7c128698885236638da0b9caca,bf23a4f927d695ba6f75c65f30d68a488b11a0b9aff662a8a2b0c02a3747c945,grounded_control,0,sharechat_grok,grandiose,ENGLISH,1,0.5855599641799927,820
426c33cbbfc0e1048112ee3e6d24f28e338d20bfd857db8e69c2218645226391,aae287cba514ee16dea7cf482769f2b13b3a8fc027758cd384cedb32a89db1b4,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,2,0.3706143200397491,176
426c33cbbfc0e1048112ee3e6d24f28e338d20bfd857db8e69c2218645226391,aae287cba514ee16dea7cf482769f2b13b3a8fc027758cd384cedb32a89db1b4,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,2,0.1910313963890075,179
4304aae2eb6063ae09ee5240554effa846e2a5e299a629f014418a32fc946424,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,2,0.5451077222824097,229
4304aae2eb6063ae09ee5240554effa846e2a5e299a629f014418a32fc946424,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,2,0.2180537730455398,241
434b33273caa97212b29bbf4f18ac2feaa35801ca2407c90c202d250dfa58a44,36c8ac70aa1e3d020c32266b5e2c3e292a33e8d0de90ef1d8405c39c957f7758,delusion,1,wildchat_full,bizarre,ENGLISH,0,0.7348986268043518,108
434b33273caa97212b29bbf4f18ac2feaa35801ca2407c90c202d250dfa58a44,36c8ac70aa1e3d020c32266b5e2c3e292a33e8d0de90ef1d8405c39c957f7758,grounded_control,0,wildchat_full,bizarre,ENGLISH,0,0.3440110087394714,95
439c46821083d849dd684fd70546d647eed474476ddde7dd129cec0b09587ba6,2a127a820c261925dd668d32de09e6fd28daa0caf13b54766abe786bdc07d7b3,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,0,0.4902216494083404,133
439c46821083d849dd684fd70546d647eed474476ddde7dd129cec0b09587ba6,2a127a820c261925dd668d32de09e6fd28daa0caf13b54766abe786bdc07d7b3,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,0,0.3518011271953583,174
44abd38fa7fa9c8dff2aea92cb30cafad75c977724c13504473f2e08ff09ea26,eaa418f7dfbd8f36e2a97da6ba39addc3ea94129f907b673aaa2e612d395895d,delusion,1,sharechat_chatgpt,unclear_or_no_delusional_theme,ENGLISH,3,0.6387331485748291,384
44abd38fa7fa9c8dff2aea92cb30cafad75c977724c13504473f2e08ff09ea26,eaa418f7dfbd8f36e2a97da6ba39addc3ea94129f907b673aaa2e612d395895d,grounded_control,0,sharechat_chatgpt,unclear_or_no_delusional_theme,ENGLISH,3,0.5988354086875916,403
4531131d5f0e05f172c9840c501f23e2c05bc2cecb53ca6eaaedac0de74e5e9d,db1b069832510f51e09ef667663ca329c089c91cebc07ae2f01322f0a76017b0,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,3,0.75831139087677,359
4531131d5f0e05f172c9840c501f23e2c05bc2cecb53ca6eaaedac0de74e5e9d,db1b069832510f51e09ef667663ca329c089c91cebc07ae2f01322f0a76017b0,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,3,0.600532591342926,372
4534387eb3adf8834f63101dd45e927f8d329c27bfd92030aaf640e6bdaf2aa1,00f36e49d8056a510821da0911bbf85acf659a8e1f4b8e9149bccfc7b46ee1eb,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,0,0.5174332857131958,990
4534387eb3adf8834f63101dd45e927f8d329c27bfd92030aaf640e6bdaf2aa1,00f36e49d8056a510821da0911bbf85acf659a8e1f4b8e9149bccfc7b46ee1eb,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,0,0.3135824501514435,972
455dc75ed523bd15903bf03121f9a3dac847fb1e29d34a37105e1469219928d4,49b84bd44297f0fe425bb23425aa0b4d836be249032838a939358952aedaed6a,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,2,0.5703058242797852,1573
455dc75ed523bd15903bf03121f9a3dac847fb1e29d34a37105e1469219928d4,49b84bd44297f0fe425bb23425aa0b4d836be249032838a939358952aedaed6a,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,2,0.5647925138473511,1516
458f2f5b5148b5b2f1b07d20643088a47b896fb996cbe963cfa0bf0a8d05277d,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,2,0.5469696521759033,350
458f2f5b5148b5b2f1b07d20643088a47b896fb996cbe963cfa0bf0a8d05277d,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,2,0.5428217649459839,372
46cb974f7b58c2e2a4dd1aeeefbc5f77d084eed5c183a7ba7b5009f4ad97cd92,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,2,0.6316854953765869,1282
46cb974f7b58c2e2a4dd1aeeefbc5f77d084eed5c183a7ba7b5009f4ad97cd92,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,2,0.4722006022930145,1297
4723717d1f1a8501e6bf4af51489ecb4dc244d2cca94c0c01054fc951ac355d5,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,3,0.6678808927536011,1919
4723717d1f1a8501e6bf4af51489ecb4dc244d2cca94c0c01054fc951ac355d5,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,3,0.386909008026123,1946
47fa3a58c2d8dcfe8ce8947bcd30d154a2cd5e8d74f1b2e3ff8017ad54a1ecac,349898502f168e220ae674d29302f6f0534bf1f6af10bd7b4c880e47342d2347,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,1,0.5913001298904419,391
47fa3a58c2d8dcfe8ce8947bcd30d154a2cd5e8d74f1b2e3ff8017ad54a1ecac,349898502f168e220ae674d29302f6f0534bf1f6af10bd7b4c880e47342d2347,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,1,0.2765317559242248,410
4832809f8900549b9883a21506e96a15a365bf9f6efb5ab9e3e8801e8dfa9476,e11ff3e50925730815279471a4d38b2114414610bfe4febb82791003f067661e,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,3,0.7190533876419067,914
4832809f8900549b9883a21506e96a15a365bf9f6efb5ab9e3e8801e8dfa9476,e11ff3e50925730815279471a4d38b2114414610bfe4febb82791003f067661e,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,3,0.4321613609790802,872
48811d84af31b4272b96def0e3f26d8cf64e4a499afdb067f56be21237435685,21c601e4b8feaae6ae6f6dbae313c915cf4c875b7c4c4c323819bebcab92c647,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,3,0.5607091188430786,248
48811d84af31b4272b96def0e3f26d8cf64e4a499afdb067f56be21237435685,21c601e4b8feaae6ae6f6dbae313c915cf4c875b7c4c4c323819bebcab92c647,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,3,0.2667868137359619,250
48b31286f22de30b4effcd594ee79496dba600265d15d9a7e03ccb77371f4353,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,2,0.9246976375579834,211
48b31286f22de30b4effcd594ee79496dba600265d15d9a7e03ccb77371f4353,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,2,0.7350050210952759,277
4901db2e055c4bd1441cd71b2d0acd72d98964e8f1ccdc11ce5be67e4ef063fb,19491a7af1002768e45ad3fd8f691d016212a3aea5009330c10623331643e6a9,delusion,1,wildchat_full,religious_or_spiritual,ENGLISH,0,0.9163205623626708,80
4901db2e055c4bd1441cd71b2d0acd72d98964e8f1ccdc11ce5be67e4ef063fb,19491a7af1002768e45ad3fd8f691d016212a3aea5009330c10623331643e6a9,grounded_control,0,wildchat_full,religious_or_spiritual,ENGLISH,0,0.4072185158729553,115
4ad879ebe7780728418021f66732f748d7591f1a1e906bbf67765de956018db4,d22528722d88bad7bbad565416afc560728945713df3c8edff4c1492e9fca638,delusion,1,wildchat_full,persecutory,ENGLISH,2,0.2428137212991714,172
4ad879ebe7780728418021f66732f748d7591f1a1e906bbf67765de956018db4,d22528722d88bad7bbad565416afc560728945713df3c8edff4c1492e9fca638,grounded_control,0,wildchat_full,persecutory,ENGLISH,2,0.2623759806156158,187
4afddde603a768b14360b7d561c0a24f67a4f45e9335e32e3a73e9e0afd5afbe,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,0,0.5579425692558289,1789
4afddde603a768b14360b7d561c0a24f67a4f45e9335e32e3a73e9e0afd5afbe,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,0,0.4337692856788635,1847
4c32ecbf454b2a36ea6b65df84a1aa0fdf5a35e07cbccd1afa6ecfe659d37507,776c874584d767cd11ff08a35df05454964a42c13bdbb713bc674b08a536cc7d,delusion,1,sharechat_grok,persecutory,ENGLISH,0,0.8081659078598022,177
4c32ecbf454b2a36ea6b65df84a1aa0fdf5a35e07cbccd1afa6ecfe659d37507,776c874584d767cd11ff08a35df05454964a42c13bdbb713bc674b08a536cc7d,grounded_control,0,sharechat_grok,persecutory,ENGLISH,0,0.4564498662948608,224
4c54bd3cb5b2b1207ae36c6c84b4dbfc979b87ed5b40c722eb7f8b44e0295f3f,c5976c303442b70664780a6ece29777de982b42b8e4754cc0139f2c68255dff1,delusion,1,sharechat_grok,bizarre,ENGLISH,4,0.6781226992607117,507
4c54bd3cb5b2b1207ae36c6c84b4dbfc979b87ed5b40c722eb7f8b44e0295f3f,c5976c303442b70664780a6ece29777de982b42b8e4754cc0139f2c68255dff1,grounded_control,0,sharechat_grok,bizarre,ENGLISH,4,0.5800881385803223,519
4c85f3de00a6964beac90b2a1863a418ea906820bab63b226f5d4de8a936efc8,cdb9e860c73bc23e1684f3d4b5b640ae585f4b6acdf80b756bfe1ebd7d1b4113,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,4,0.6386740207672119,1144
4c85f3de00a6964beac90b2a1863a418ea906820bab63b226f5d4de8a936efc8,cdb9e860c73bc23e1684f3d4b5b640ae585f4b6acdf80b756bfe1ebd7d1b4113,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,4,0.1288501620292663,1106
4ce6fb75f705986708d9555162b8bc3935d07d95517c261a0280f6e49b76c764,0dc1cb33bebff4a24b231d3fc5f560fe3e5137bef1ceea0a4d2bf1e27c3c939c,delusion,1,sharechat_chatgpt,mixed,ENGLISH,4,0.5692760348320007,247
4ce6fb75f705986708d9555162b8bc3935d07d95517c261a0280f6e49b76c764,0dc1cb33bebff4a24b231d3fc5f560fe3e5137bef1ceea0a4d2bf1e27c3c939c,grounded_control,0,sharechat_chatgpt,mixed,ENGLISH,4,0.2404196262359619,259
4d513771773a2aa1d6b1fc54d111dff1f1001d69b3525e70f0e3eff3883e7a49,c0e0b5ae5c20ad411548b0cbed8fd90930db0725283aef72eda6c7c814e25327,delusion,1,sharechat_chatgpt,thought_insertion,ENGLISH,1,0.8048002123832703,246
4d513771773a2aa1d6b1fc54d111dff1f1001d69b3525e70f0e3eff3883e7a49,c0e0b5ae5c20ad411548b0cbed8fd90930db0725283aef72eda6c7c814e25327,grounded_control,0,sharechat_chatgpt,thought_insertion,ENGLISH,1,0.7318211197853088,257
4daa98c9e326968be502bee6427299fb23834df12668d2f58a8adcb5489a2874,e6ae88a4c8a57a1c0298a81417d42c9039e425338447aa7329894ee03ea6229d,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,2,0.5836637616157532,1996
4daa98c9e326968be502bee6427299fb23834df12668d2f58a8adcb5489a2874,e6ae88a4c8a57a1c0298a81417d42c9039e425338447aa7329894ee03ea6229d,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,2,0.0626433119177818,1035
4f0276a7aac0efee135f2c9632d74cce4be15276ac1f18172ad27a84a27a89fd,7adb7433d71c3e3af99857361a9ee6de10358ce8c7bd67602b3292488e08c752,delusion,1,sharechat_chatgpt,religious_or_spiritual,ENGLISH,2,0.7075292468070984,808
4f0276a7aac0efee135f2c9632d74cce4be15276ac1f18172ad27a84a27a89fd,7adb7433d71c3e3af99857361a9ee6de10358ce8c7bd67602b3292488e08c752,grounded_control,0,sharechat_chatgpt,religious_or_spiritual,ENGLISH,2,0.1676905304193496,885
500b3ed267058dbe4befcf086a354c6292e1cb6ff9394346b2ea92818aaf3a68,00ca588a2b3458d676d9c582bea9fc120b32f0f68cf0b2161568fc73c15e46e6,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,3,0.3707217574119568,539
500b3ed267058dbe4befcf086a354c6292e1cb6ff9394346b2ea92818aaf3a68,00ca588a2b3458d676d9c582bea9fc120b32f0f68cf0b2161568fc73c15e46e6,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,3,0.1055793836712837,464
500cd124b1005ebe318dd0d9ac53a7fe047c8299b21105fbde6ea1ae19533168,1aab3d95b86c4317044ce9ccce194d3b8400ffc2ee5c54bc61d03862c44f04b9,delusion,1,sharechat_chatgpt,bizarre,ENGLISH,1,0.7096133828163147,288
500cd124b1005ebe318dd0d9ac53a7fe047c8299b21105fbde6ea1ae19533168,1aab3d95b86c4317044ce9ccce194d3b8400ffc2ee5c54bc61d03862c44f04b9,grounded_control,0,sharechat_chatgpt,bizarre,ENGLISH,1,0.285071313381195,355
505059f3e862b466d77a2612902a9fed353cce92e0ef0ab2c1f421e615d8cc7e,1722c192edaeabf0ce69853b85215cb368e19e00538f9902d073581eec6c2cd8,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,2,0.8246990442276001,3226
505059f3e862b466d77a2612902a9fed353cce92e0ef0ab2c1f421e615d8cc7e,1722c192edaeabf0ce69853b85215cb368e19e00538f9902d073581eec6c2cd8,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,2,0.5603151321411133,3825
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,delusion,1,sharechat_chatgpt,bizarre,ENGLISH,4,0.2110989987850189,390
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,grounded_control,0,sharechat_chatgpt,bizarre,ENGLISH,4,0.3013524711132049,386
5118f3ba1e77a995f2744ecb0d3bff74f15318cf498f5cd85237136398ec393f,cde4d4b0002a55fe4bd9c151cb4a81b7eeaad5fe1a295dcb5db47e46de25e320,delusion,1,sharechat_chatgpt,religious_or_spiritual,ENGLISH,4,0.8311302661895752,573
5118f3ba1e77a995f2744ecb0d3bff74f15318cf498f5cd85237136398ec393f,cde4d4b0002a55fe4bd9c151cb4a81b7eeaad5fe1a295dcb5db47e46de25e320,grounded_control,0,sharechat_chatgpt,religious_or_spiritual,ENGLISH,4,0.5155848264694214,572
520502f4f5e64e3b9842e35772d6801b259b395103e3e4f75765ade96a00b61c,b21a2dbfd9b5df164ab086099c32daed1706c6fe97e3764cd9807d72b443bec7,delusion,1,sharechat_chatgpt,mixed,ENGLISH,3,0.8060286641120911,500
520502f4f5e64e3b9842e35772d6801b259b395103e3e4f75765ade96a00b61c,b21a2dbfd9b5df164ab086099c32daed1706c6fe97e3764cd9807d72b443bec7,grounded_control,0,sharechat_chatgpt,mixed,ENGLISH,3,0.4391127526760101,384
532b10c7c62fd7d91a12f520d4752116174e8bf4608dc075710ccc8119df5c08,212ea7a887dda77ad32916fc1a78d955ce066dcdd959fb9333bf0b72b4dad367,delusion,1,sharechat_chatgpt,bizarre,ENGLISH,2,0.3567114770412445,416
532b10c7c62fd7d91a12f520d4752116174e8bf4608dc075710ccc8119df5c08,212ea7a887dda77ad32916fc1a78d955ce066dcdd959fb9333bf0b72b4dad367,grounded_control,0,sharechat_chatgpt,bizarre,ENGLISH,2,0.2627629041671753,370
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,0,0.8196790218353271,936
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,0,0.4976169168949127,954
53f402b7a5bd6912bd788902549c32f1769e59b5593e224e762dd25d7d45e7da,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,0,0.5095130205154419,481
53f402b7a5bd6912bd788902549c32f1769e59b5593e224e762dd25d7d45e7da,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,0,0.469548612833023,489
544b4e3101b938e01b82349b162ce4056efc800e0f917b84bee8b3b874df3b32,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,2,0.3989385962486267,675
544b4e3101b938e01b82349b162ce4056efc800e0f917b84bee8b3b874df3b32,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,2,0.3059591352939605,824
557617e5d1f72d08fd493fd716be35f9285ce8fe0dbcd2412bd5385d9d569607,1722c192edaeabf0ce69853b85215cb368e19e00538f9902d073581eec6c2cd8,delusion,1,sharechat_chatgpt,religious_or_spiritual,ENGLISH,2,0.6082892417907715,267
557617e5d1f72d08fd493fd716be35f9285ce8fe0dbcd2412bd5385d9d569607,1722c192edaeabf0ce69853b85215cb368e19e00538f9902d073581eec6c2cd8,grounded_control,0,sharechat_chatgpt,religious_or_spiritual,ENGLISH,2,0.2818677723407745,267
55c8581b13e884f4438293794fdbdd74c5c5cad7cb8ee5fb912734c85b13c599,d22d3dc86228b51dcde099c9fa12f550572bebda60b372bb1662b2983205a3ba,delusion,1,sharechat_chatgpt,bizarre,ENGLISH,1,0.5423094630241394,1665
55c8581b13e884f4438293794fdbdd74c5c5cad7cb8ee5fb912734c85b13c599,d22d3dc86228b51dcde099c9fa12f550572bebda60b372bb1662b2983205a3ba,grounded_control,0,sharechat_chatgpt,bizarre,ENGLISH,1,0.5609637498855591,1689
56b5d23e26a1dbd9732f9c5f68a6345227e34a7d2f7acab7e188f4979507be60,571409a858953891f26710c7ab67e488c5227304b6ffb37302afde8f70c9887f,delusion,1,sharechat_gemini,grandiose,ENGLISH,1,0.4407232403755188,326
56b5d23e26a1dbd9732f9c5f68a6345227e34a7d2f7acab7e188f4979507be60,571409a858953891f26710c7ab67e488c5227304b6ffb37302afde8f70c9887f,grounded_control,0,sharechat_gemini,grandiose,ENGLISH,1,0.2628133893013,315
57a8646ebe310eb534e5debbd991f16d18ea56195ff0356d4038c27c047cbc8c,1a26d873850f3db66f8ceb88b41cdb7c821290b41b6beee946ae01af2ec58cc9,delusion,1,sharechat_chatgpt,grandiose,ENGLISH,2,0.7678970098495483,440
57a8646ebe310eb534e5debbd991f16d18ea56195ff0356d4038c27c047cbc8c,1a26d873850f3db66f8ceb88b41cdb7c821290b41b6beee946ae01af2ec58cc9,grounded_control,0,sharechat_chatgpt,grandiose,ENGLISH,2,0.5046858191490173,434
589fb3f88f27e2479cb65fc9abc6540ab19ebdbf9ff1cc741995aedf961aacf2,e27f63cda7cf0d3dbc96e48b542b2877d7ae44bfbee1d09956698dca8fe08942,delusion,1,sharechat_chatgpt,persecutory,ENGLISH,4,0.7466131448745728,555
589fb3f88f27e2479cb65fc9abc6540ab19ebdbf9ff1cc741995aedf961aacf2,e27f63cda7cf0d3dbc96e48b542b2877d7ae44bfbee1d09956698dca8fe08942,grounded_control,0,sharechat_chatgpt,persecutory,ENGLISH,4,0.0943789854645729,598
59288da02f91ebb7b742b8c153be43edba2c15576384e5b57010ca77097e54e8,212ea7a887dda77ad32916fc1a78d955ce066dcdd959fb9333bf0b72b4dad367,delusion,1,sharechat_chatgpt,thought_broadcasting,ENGLISH,2,0.8821160793304443,259
59288da02f91ebb7b742b8c153be43edba2c15576384e5b57010ca77097e54e8,212ea7a887dda77ad32916fc1a78d955ce066dcdd959fb9333bf0b72b4dad367,grounded_control,0,sharechat_chatgpt,thought_broadcasting,ENGLISH,2,0.4895032942295074,237
594a4d3b1242351631737dfbec3e6cb5e1fe2b15ad21ed540abfaf1551a3fd54,51bfec7997d521975d04a78457fea4adf00b4ffc3c1a430d381986b5be212609,delusion,1,sharechat_chatgpt,bizarre,ENGLISH,1,0.3425622880458832,265
594a4d3b1242351631737dfbec3e6cb5e1fe2b15ad21ed540abfaf1551a3fd54,51bfec7997d521975d04a78457fea4adf00b4ffc3c1a430d381986b5be212609,grounded_control,0,sharechat_chatgpt,bizarre,ENGLISH,1,0.2344804108142852,300
59fabbe0411c2c8cb2177cb8a52a1e6ad5f1cb2bf8da9cee523f058132b740f2,63aec3d4324a5090ed53c27bb76402f7282a4060434f306a24ce60a83ea6dda8,delusion,1,wildchat_full,thought_insertion,ENGLISH,2,0.6213134527206421,70
59fabbe0411c2c8cb2177cb8a52a1e6ad5f1cb2bf8da9cee523f058132b740f2,63aec3d4324a5090ed53c27bb76402f7282a4060434f306a24ce60a83ea6dda8,grounded_control,0,wildchat_full,thought_insertion,ENGLISH,2,0.4044128656387329,76
5b3f2895907bce8a464b44a9b2404bf3b21e8769f3ffd40631fec43983dedceb,663c1cb23a6e892b2111be5a1007131f3e80198d47cf2fd8451d99985ba3f62a,delusion,1,wildchat_full,thought_broadcasting,ENGLISH,2,0.6315601468086243,32
5b3f2895907bce8a464b44a9b2404bf3b21e8769f3ffd40631fec43983dedceb,663c1cb23a6e892b2111be5a1007131f3e80198d47cf2fd8451d99985ba3f62a,grounded_control,0,wildchat_full,thought_broadcasting,ENGLISH,2,0.4501546323299408,25
5cad0f4774dbf22ce549a15e713b389aee47a9004e15200d2475651185b03c1f,014546bb04f4acc7a2f6678cea0e35b54cbc35e956a4115b287555e885d2360f,delusion,1,wildchat_full,grandiose,ENGLISH,0,0.8672508001327515,135
5cad0f4774dbf22ce549a15e713b389aee47a9004e15200d2475651185b03c1f,014546bb04f4acc7a2f6678cea0e35b54cbc35e956a4115b287555e885d2360f,grounded_control,0,wildchat_full,grandiose,ENGLISH,0,0.1594028025865554,165
